"data$speed","Acciona.AW77.1500","Alstom.Eco.74","Alstom.Eco.80","Alstom.Eco.110","Bonus.B23.150","Bonus.B33.300","Bonus.B37.450","Bonus.B41.500","Bonus.B44.600","Bonus.B54.1000","Bonus.B62.1300","Bonus.B82.2300","Dewind.D4.41.500","Dewind.D6.1000","Enercon.E40.500","Enercon.E40.600","Enercon.E44.900","Enercon.E48.800","Enercon.E53.800","Enercon.E66.1500","Enercon.E66.1800","Enercon.E66.2000","Enercon.E70.2000","Enercon.E70.2300","Enercon.E82.1800","Enercon.E82.2000","Enercon.E82.2300","Enercon.E82.3000","Enercon.E92.2300","Enercon.E92.2350","Enercon.E101.3000","Enercon.E112.4500","Enercon.E126.6500","Enercon.E126.7000","Enercon.E126.7500","EWT.DirectWind.52.900","Gamesa.G47.660","Gamesa.G52.850","Gamesa.G58.850","Gamesa.G80.2000","Gamesa.G87.2000","Gamesa.G90.2000","Gamesa.G128.4500","GE.900S","GE.1.5s","GE.1.5se","GE.1.5sl","GE.1.5sle","GE.1.5xle","GE.1.6","GE.1.7","GE.2.5xl","GE.2.75.103","Goldwind.GW82.1500","NEG.Micon.M1500.500","NEG.Micon.M1500.750","NEG.Micon.NM48.750","NEG.Micon.NM52.900","NEG.Micon.NM60.1000","NEG.Micon.NM64c.1500","NEG.Micon.NM80.2750","Nordex.N27.150","Nordex.N29.250","Nordex.N43.600","Nordex.N50.800","Nordex.N60.1300","Nordex.N80.2500","Nordex.N90.2300","Nordex.N90.2500","Nordex.N100.2500","Nordex.N131.3000","Nordex.N131.3300","Nordtank.NTK500","Nordtank.NTK600","PowerWind.56.900","REpower.MD70.1500","REPower.MD77.1500","REpower.MM70.2000","REpower.MM82.2000","REpower.MM92.2000","REpower.3.4M","REpower.5M","REpower.6M","Siemens.SWT.1.3.62","Siemens.SWT.2.3.82","Siemens.SWT.2.3.93","Siemens.SWT.2.3.101","Siemens.SWT.3.0.101","Siemens.SWT.3.6.107","Siemens.SWT.3.6.120","Siemens.SWT.4.0.130","Suzlon.S88.2100","Suzlon.S97.2100","Tacke.TW600.43","Vestas.V27.225","Vestas.V29.225","Vestas.V39.500","Vestas.V42.600","Vestas.V44.600","Vestas.V47.660","Vestas.V52.850","Vestas.V66.1650","Vestas.V66.1750","Vestas.V66.2000","Vestas.V80.1800","Vestas.V80.2000","Vestas.V90.1800","Vestas.V90.2000","Vestas.V90.3000","Vestas.V100.1800","Vestas.V100.2000","Vestas.V110.2000","Vestas.V112.3000","Vestas.V112.3300","Vestas.V164.7000","Wind.World.W3700","Wind.World.W4200","Windmaster.WM28.300","Windmaster.WM43.750","Windflow.500","XANT.M21.100"
11.8,0.801647,0.771612,0.748364,0.812229,0.751949,0.757466,0.693377,0.738896,0.702599,0.719476,0.727973,0.732622,0.759679,0.794718,0.752909,0.766247,0.667687,0.761959,0.804386,0.715068,0.72736,0.692473,0.729486,0.688879,0.813068,0.801027,0.751385,0.651484,0.794918,0.751385,0.801866,0.741386,0.712142,0.690385,0.657631,0.740354,0.750226,0.759157,0.814839,0.749192,0.800469,0.819335,0.800024,0.780718,0.773337,0.77904,0.797979,0.801973,0.824537,0.841855,0.898459,0.806691,0.795716,0.843286,0.7455,0.657438,0.722113,0.702335,0.7199,0.679238,0.653603,0.781776,0.678459,0.717889,0.689562,0.655407,0.707618,0.781946,0.787835,0.826945,0.869374,0.856622,0.657985,0.713384,0.794693,0.758871,0.780502,0.682694,0.769014,0.834755,0.770267,0.753598,0.70694,0.73829,0.726783,0.804141,0.850285,0.788563,0.768261,0.830556,0.835762,0.788286,0.826466,0.673232,0.757416,0.788859,0.732043,0.714263,0.71609,0.740569,0.746882,0.669902,0.683565,0.634652,0.794806,0.763353,0.839333,0.815412,0.711966,0.8623,0.86189,0.880177,0.831822,0.806852,0.774686,0.655406,0.679153,0.686382,0.699593,0.614312,0.796874
11.81,0.802185,0.772219,0.74898,0.812741,0.752386,0.757926,0.693993,0.739442,0.703225,0.720134,0.728637,0.733278,0.760304,0.7951,0.753543,0.766861,0.668413,0.762568,0.804915,0.715753,0.728047,0.693205,0.730155,0.689597,0.813572,0.80157,0.752006,0.652193,0.795459,0.752006,0.802412,0.742046,0.712832,0.6911,0.658367,0.740995,0.750843,0.759773,0.815336,0.749819,0.801007,0.819828,0.800546,0.781302,0.773943,0.779631,0.798385,0.802501,0.824875,0.842306,0.898747,0.807219,0.79626,0.843696,0.746076,0.658158,0.722748,0.702978,0.720383,0.679884,0.654344,0.782194,0.679062,0.718555,0.690233,0.656106,0.708313,0.782527,0.788406,0.827431,0.869601,0.856883,0.65868,0.714026,0.795251,0.759486,0.780938,0.683429,0.769606,0.835223,0.770871,0.754239,0.70765,0.73893,0.727445,0.804681,0.850714,0.789131,0.76887,0.831034,0.836228,0.788851,0.826802,0.673912,0.758028,0.789417,0.7327,0.714935,0.71661,0.741189,0.747502,0.670625,0.684297,0.635424,0.795363,0.763967,0.839788,0.81592,0.712657,0.862548,0.862256,0.880376,0.832299,0.807383,0.775281,0.656095,0.679845,0.687124,0.700322,0.615163,0.797103
11.82,0.802722,0.772824,0.749594,0.813251,0.752821,0.758383,0.694607,0.739985,0.703848,0.720791,0.729299,0.733931,0.760926,0.795479,0.754175,0.767473,0.669138,0.763175,0.805443,0.716436,0.728732,0.693936,0.730823,0.690313,0.814075,0.80211,0.752625,0.652901,0.795998,0.752625,0.802956,0.742703,0.71352,0.691813,0.659101,0.741633,0.751457,0.760387,0.815831,0.750444,0.801544,0.820319,0.801066,0.781885,0.774548,0.780221,0.798787,0.803027,0.825211,0.842755,0.899034,0.807746,0.796801,0.844105,0.74665,0.658876,0.723381,0.703619,0.720864,0.680527,0.655083,0.782611,0.679664,0.71922,0.690902,0.656803,0.709005,0.783106,0.788976,0.827916,0.869825,0.857141,0.659372,0.714667,0.795808,0.760098,0.781372,0.684163,0.770196,0.835689,0.771473,0.754879,0.708359,0.739568,0.728106,0.805219,0.851141,0.789698,0.769478,0.83151,0.836693,0.789415,0.827136,0.67459,0.758639,0.789973,0.733354,0.715606,0.717126,0.741809,0.74812,0.671345,0.685027,0.636194,0.795918,0.764579,0.840241,0.816426,0.713345,0.862793,0.86262,0.880572,0.832774,0.807911,0.775875,0.656781,0.680536,0.687863,0.701049,0.616014,0.797329
11.83,0.803936,0.774165,0.750951,0.814413,0.753858,0.759445,0.695938,0.741214,0.705199,0.722202,0.730732,0.735347,0.762297,0.796434,0.755558,0.768825,0.670664,0.764512,0.806638,0.717906,0.730212,0.695487,0.732267,0.691832,0.815219,0.803334,0.753979,0.65438,0.797211,0.753979,0.804188,0.744136,0.714995,0.693327,0.66064,0.743019,0.752802,0.761734,0.816974,0.75181,0.802758,0.821449,0.802252,0.783183,0.775891,0.781537,0.799789,0.804218,0.82608,0.843805,0.899765,0.808943,0.798018,0.845086,0.747927,0.660388,0.724755,0.704992,0.721975,0.681915,0.65663,0.783603,0.680949,0.720652,0.692333,0.658269,0.710485,0.784398,0.790251,0.829033,0.870477,0.857859,0.660845,0.716061,0.797061,0.761452,0.782423,0.685714,0.771499,0.836773,0.772805,0.756279,0.70987,0.740954,0.729533,0.806439,0.852148,0.790968,0.77082,0.832612,0.837775,0.790678,0.828004,0.676019,0.759978,0.791217,0.734773,0.717048,0.718312,0.743155,0.749469,0.672862,0.686572,0.637792,0.79717,0.765927,0.841299,0.817583,0.714821,0.863489,0.863518,0.881168,0.833877,0.809112,0.777196,0.658245,0.682008,0.689434,0.702602,0.617768,0.798012
11.84,0.803792,0.77403,0.750817,0.814268,0.753686,0.759295,0.695833,0.741068,0.705093,0.722101,0.730619,0.735235,0.762168,0.796233,0.755435,0.768693,0.670584,0.764387,0.806495,0.717799,0.730097,0.695393,0.732154,0.691742,0.815076,0.803188,0.75386,0.654314,0.797074,0.75386,0.804041,0.744016,0.714893,0.693236,0.660567,0.742907,0.752684,0.761613,0.816818,0.751691,0.802616,0.821298,0.802102,0.783046,0.775753,0.781396,0.799586,0.804077,0.825876,0.84365,0.899605,0.808797,0.797881,0.844918,0.747794,0.660309,0.724644,0.7049,0.721818,0.681811,0.656558,0.78344,0.680866,0.720545,0.692238,0.658194,0.710387,0.784261,0.790112,0.828881,0.870269,0.857652,0.660754,0.715944,0.796917,0.761321,0.782232,0.685626,0.771372,0.836619,0.772673,0.756155,0.709771,0.740841,0.729423,0.806291,0.851992,0.790829,0.770689,0.832459,0.83762,0.790538,0.827797,0.675944,0.759857,0.791082,0.73466,0.716944,0.718154,0.743044,0.749355,0.672784,0.686484,0.637731,0.797025,0.7658,0.841145,0.817437,0.71472,0.863278,0.863346,0.880961,0.833721,0.808966,0.777059,0.658152,0.681913,0.689339,0.7025,0.617711,0.797774
11.85,0.804325,0.774631,0.751427,0.814775,0.754116,0.759748,0.696444,0.741607,0.705713,0.722754,0.731278,0.735884,0.762787,0.796606,0.756063,0.769301,0.671305,0.764991,0.807019,0.718478,0.730778,0.696119,0.732818,0.692454,0.815575,0.803725,0.754476,0.655019,0.797609,0.754476,0.804582,0.74467,0.715577,0.693946,0.661298,0.743542,0.753295,0.762224,0.817309,0.752313,0.803149,0.821785,0.802618,0.783624,0.776354,0.781981,0.799982,0.8046,0.826205,0.844096,0.899889,0.80932,0.798419,0.845323,0.748364,0.661024,0.725273,0.705538,0.722292,0.68245,0.657294,0.783853,0.681466,0.721205,0.692904,0.658887,0.711076,0.784836,0.790677,0.829362,0.870488,0.857904,0.661442,0.716581,0.79747,0.76193,0.782658,0.686356,0.771958,0.837082,0.773271,0.756791,0.710475,0.741475,0.730079,0.806826,0.852416,0.791392,0.771292,0.832932,0.838081,0.791098,0.828124,0.67662,0.760464,0.791635,0.735311,0.717611,0.718664,0.74366,0.74997,0.673502,0.68721,0.638498,0.797576,0.766408,0.841596,0.81794,0.715405,0.863518,0.863706,0.881152,0.834193,0.809491,0.777649,0.658835,0.6826,0.690075,0.703223,0.618557,0.797993
11.86,0.804857,0.77523,0.752034,0.815281,0.754544,0.7602,0.697053,0.742144,0.706332,0.723406,0.731934,0.736533,0.763404,0.796978,0.75669,0.769908,0.672025,0.765593,0.807542,0.719156,0.731457,0.696844,0.73348,0.693165,0.816073,0.804261,0.75509,0.655723,0.798144,0.75509,0.805121,0.745322,0.71626,0.694654,0.662028,0.744175,0.753905,0.762833,0.817798,0.752933,0.803682,0.822272,0.803132,0.784202,0.776953,0.782565,0.800375,0.805121,0.826532,0.84454,0.900172,0.809842,0.798956,0.845726,0.748932,0.661737,0.725901,0.706175,0.722763,0.683088,0.658028,0.784263,0.682064,0.721864,0.693568,0.65958,0.711764,0.78541,0.791242,0.829842,0.870705,0.858154,0.662129,0.717216,0.798021,0.762538,0.783082,0.687085,0.772543,0.837543,0.773867,0.757425,0.711178,0.742108,0.730735,0.807359,0.852839,0.791954,0.771894,0.833403,0.838541,0.791657,0.828449,0.677294,0.76107,0.792186,0.73596,0.718277,0.719172,0.744274,0.750584,0.674218,0.687935,0.639264,0.798126,0.767015,0.842045,0.818442,0.716088,0.863755,0.864065,0.881341,0.834664,0.810015,0.778238,0.659516,0.683285,0.690809,0.703945,0.619402,0.798209
11.87,0.805387,0.775828,0.752641,0.815785,0.75497,0.76065,0.69766,0.742679,0.706949,0.724056,0.73259,0.73718,0.76402,0.797347,0.757315,0.770513,0.672744,0.766194,0.808064,0.719832,0.732135,0.697567,0.734141,0.693875,0.81657,0.804795,0.755703,0.656426,0.798677,0.755703,0.805659,0.745974,0.716942,0.69536,0.662757,0.744808,0.754513,0.763442,0.818287,0.753551,0.804212,0.822757,0.803645,0.784777,0.77755,0.783148,0.800766,0.805642,0.826856,0.844984,0.900454,0.810362,0.799491,0.846127,0.749499,0.662448,0.726527,0.706811,0.723232,0.683724,0.658761,0.784673,0.682662,0.722521,0.694231,0.660271,0.71245,0.785982,0.791805,0.83032,0.87092,0.858402,0.662815,0.71785,0.798571,0.763144,0.783503,0.687811,0.773127,0.838004,0.774463,0.758058,0.71188,0.74274,0.731389,0.807891,0.853261,0.792515,0.772494,0.833873,0.839,0.792214,0.828772,0.677967,0.761674,0.792736,0.736608,0.718941,0.719678,0.744888,0.751196,0.674933,0.688658,0.640028,0.798675,0.76762,0.842492,0.818942,0.716771,0.86399,0.864423,0.881529,0.835134,0.810538,0.778825,0.660196,0.683969,0.691542,0.704665,0.620246,0.798423
11.88,0.805915,0.776424,0.753244,0.816288,0.755394,0.761098,0.698266,0.743213,0.707564,0.724705,0.733243,0.737825,0.764633,0.797714,0.757939,0.771116,0.673461,0.766794,0.808584,0.720506,0.732811,0.698289,0.7348,0.694583,0.817064,0.805328,0.756313,0.657127,0.799209,0.756313,0.806194,0.746623,0.717622,0.696065,0.663484,0.745438,0.75512,0.764048,0.818773,0.754168,0.804742,0.82324,0.804156,0.785351,0.778146,0.783728,0.801154,0.80616,0.827178,0.845425,0.900734,0.810881,0.800025,0.846526,0.750063,0.663158,0.727151,0.707445,0.723698,0.684359,0.659493,0.78508,0.683258,0.723177,0.694892,0.660961,0.713134,0.786553,0.792366,0.830797,0.871133,0.858648,0.663498,0.718481,0.799119,0.763749,0.783922,0.688537,0.773709,0.838462,0.775056,0.758689,0.712579,0.74337,0.73204,0.80842,0.853681,0.793073,0.773093,0.834342,0.839458,0.792769,0.829092,0.678638,0.762277,0.793284,0.737254,0.719604,0.72018,0.745499,0.751807,0.675647,0.68938,0.64079,0.799221,0.768224,0.842938,0.819441,0.717451,0.864223,0.864779,0.881713,0.835601,0.811058,0.77941,0.660874,0.68465,0.692273,0.705383,0.621087,0.798634
11.89,0.807112,0.777748,0.754582,0.817433,0.75641,0.76214,0.69958,0.744421,0.708898,0.726101,0.734659,0.739224,0.765986,0.798642,0.759304,0.77245,0.674972,0.768113,0.809761,0.721959,0.734273,0.699824,0.736227,0.696086,0.818193,0.806533,0.757651,0.658594,0.800405,0.757651,0.807409,0.748037,0.71908,0.697563,0.665009,0.746808,0.756448,0.765379,0.819896,0.755517,0.805938,0.824352,0.805323,0.786632,0.779471,0.785026,0.802127,0.807335,0.82802,0.84646,0.901452,0.812061,0.801226,0.847488,0.751321,0.664655,0.728509,0.708803,0.724784,0.685728,0.661026,0.786052,0.684531,0.724592,0.696306,0.662413,0.714597,0.787827,0.793624,0.831898,0.871759,0.85934,0.664954,0.719858,0.800354,0.765084,0.784945,0.690072,0.774996,0.83953,0.776371,0.760072,0.714075,0.74474,0.733451,0.809623,0.854672,0.794326,0.774418,0.835427,0.840523,0.794015,0.829933,0.680055,0.763599,0.794511,0.738657,0.72103,0.72134,0.74683,0.753139,0.67715,0.690909,0.642375,0.800456,0.769554,0.843979,0.820581,0.71891,0.864893,0.865658,0.882285,0.836687,0.812242,0.780713,0.66232,0.686106,0.693827,0.706918,0.622828,0.799285
11.9,0.807637,0.77834,0.755182,0.817932,0.756829,0.762584,0.700182,0.744949,0.70951,0.726746,0.735309,0.739866,0.766596,0.799002,0.759924,0.773049,0.675686,0.768709,0.810278,0.72263,0.734945,0.700542,0.736883,0.69679,0.818685,0.807062,0.758258,0.659293,0.800933,0.758258,0.807941,0.748682,0.719757,0.698264,0.665733,0.747435,0.757051,0.765981,0.820378,0.75613,0.806463,0.824832,0.80583,0.787202,0.780063,0.785603,0.802508,0.80785,0.828336,0.846898,0.901729,0.812576,0.801756,0.847883,0.751882,0.665362,0.72913,0.709434,0.725244,0.686359,0.661754,0.786455,0.685124,0.725244,0.696964,0.6631,0.715278,0.788394,0.794181,0.832371,0.871966,0.85958,0.665634,0.720486,0.800899,0.765685,0.785356,0.690794,0.775574,0.839985,0.77696,0.7607,0.714771,0.745366,0.734099,0.810149,0.855089,0.79488,0.775013,0.835892,0.840977,0.794567,0.830246,0.680723,0.764198,0.795055,0.739299,0.721689,0.721836,0.747438,0.753747,0.67786,0.691628,0.643135,0.800999,0.770154,0.844422,0.821076,0.719587,0.86512,0.866009,0.882464,0.837151,0.812759,0.781295,0.662994,0.686785,0.694554,0.707633,0.623666,0.799488
11.91,0.807495,0.778205,0.755048,0.817789,0.756658,0.762435,0.700077,0.744803,0.709403,0.726645,0.735197,0.739753,0.766468,0.798802,0.759801,0.772918,0.675605,0.768584,0.810137,0.722522,0.73483,0.700446,0.73677,0.696699,0.818543,0.806918,0.75814,0.659225,0.800797,0.75814,0.807795,0.748562,0.719654,0.698173,0.665659,0.747322,0.756934,0.765861,0.820224,0.756012,0.806323,0.824682,0.805682,0.787066,0.779925,0.785463,0.802306,0.80771,0.828132,0.846745,0.901572,0.812431,0.80162,0.847717,0.751749,0.665281,0.729018,0.709342,0.725085,0.686254,0.661681,0.786294,0.685042,0.725136,0.696868,0.663023,0.71518,0.788258,0.794043,0.832221,0.871759,0.859373,0.665541,0.720369,0.800756,0.765555,0.785165,0.690705,0.775447,0.839833,0.776828,0.760576,0.714671,0.745253,0.73399,0.810003,0.854936,0.794742,0.774882,0.835741,0.840824,0.794428,0.83004,0.680647,0.764077,0.794921,0.739186,0.721585,0.721676,0.747328,0.753632,0.677781,0.691538,0.643072,0.800855,0.770027,0.844271,0.820931,0.719485,0.86491,0.865839,0.882257,0.836998,0.812614,0.781159,0.662899,0.686689,0.694459,0.70753,0.623606,0.799251
11.92,0.808683,0.77952,0.756376,0.818927,0.757663,0.763468,0.701382,0.746001,0.710729,0.728033,0.736605,0.741145,0.767812,0.799717,0.761158,0.774244,0.67711,0.769896,0.811306,0.723967,0.736284,0.701973,0.738189,0.698195,0.819664,0.808115,0.759469,0.660687,0.801985,0.759469,0.809001,0.749968,0.721105,0.699663,0.667177,0.748684,0.758254,0.767183,0.821338,0.757352,0.80751,0.825786,0.80684,0.788338,0.781242,0.786752,0.803264,0.808876,0.82896,0.847771,0.902281,0.813602,0.802812,0.848669,0.752998,0.666771,0.730367,0.710693,0.726157,0.687615,0.663208,0.787256,0.686309,0.726543,0.698274,0.664469,0.716635,0.789523,0.795292,0.833313,0.872373,0.860052,0.666989,0.721737,0.801983,0.766882,0.786173,0.692233,0.776726,0.840892,0.778135,0.76195,0.716159,0.746615,0.735392,0.811197,0.855919,0.795986,0.776198,0.836818,0.841881,0.795666,0.830866,0.682057,0.765392,0.79614,0.74058,0.723003,0.722822,0.748651,0.754957,0.679277,0.69306,0.64465,0.80208,0.771349,0.845304,0.822063,0.720937,0.865567,0.866708,0.882816,0.838076,0.813789,0.782454,0.664337,0.688137,0.696004,0.709057,0.625339,0.799887
11.93,0.808541,0.779385,0.756243,0.818784,0.757493,0.763319,0.701276,0.745855,0.710622,0.727932,0.736492,0.741032,0.767684,0.799517,0.761036,0.774113,0.677029,0.769772,0.811166,0.723859,0.736169,0.701877,0.738076,0.698104,0.819523,0.807972,0.75935,0.660619,0.80185,0.75935,0.808856,0.749848,0.721002,0.699572,0.667102,0.748572,0.758137,0.767062,0.821184,0.757234,0.80737,0.825638,0.806691,0.788202,0.781104,0.786613,0.803061,0.808737,0.828756,0.847619,0.902125,0.813458,0.802676,0.848503,0.752866,0.66669,0.730255,0.710601,0.725997,0.68751,0.663134,0.787095,0.686226,0.726435,0.698178,0.664393,0.716537,0.789387,0.795154,0.833164,0.872167,0.859846,0.666896,0.721621,0.801841,0.766752,0.785981,0.692144,0.7766,0.840741,0.778003,0.761826,0.716059,0.746502,0.735282,0.811052,0.855767,0.795848,0.776067,0.836668,0.841728,0.795528,0.83066,0.681981,0.765271,0.796007,0.740467,0.722899,0.722661,0.74854,0.754843,0.679197,0.69297,0.644587,0.801937,0.771223,0.845154,0.821919,0.720835,0.865358,0.866538,0.882611,0.837924,0.813645,0.782318,0.664242,0.688041,0.695908,0.708954,0.625278,0.79965
11.94,0.809723,0.780694,0.757565,0.819916,0.75849,0.764345,0.702576,0.747046,0.711942,0.729315,0.737895,0.742418,0.769022,0.800423,0.762388,0.775432,0.678528,0.771077,0.81233,0.725298,0.737617,0.703399,0.739489,0.699594,0.820638,0.809164,0.760674,0.662076,0.803032,0.760674,0.810056,0.751248,0.722447,0.701057,0.668616,0.749929,0.759451,0.76838,0.822292,0.758569,0.808552,0.826736,0.807843,0.789469,0.782415,0.787896,0.80401,0.809898,0.829575,0.84864,0.90283,0.814624,0.803863,0.849448,0.754109,0.668174,0.731599,0.711947,0.727061,0.688866,0.664656,0.788051,0.687489,0.727837,0.699579,0.665834,0.717987,0.790647,0.796397,0.834251,0.872772,0.860516,0.668338,0.722983,0.803062,0.768073,0.78698,0.693666,0.777873,0.841795,0.779304,0.763195,0.717541,0.747858,0.736679,0.812239,0.856745,0.797086,0.777377,0.83774,0.84278,0.79676,0.831478,0.683386,0.76658,0.79722,0.741856,0.724312,0.723798,0.749858,0.756162,0.680688,0.694486,0.646161,0.803157,0.772539,0.846181,0.823044,0.72228,0.866006,0.867401,0.883161,0.838996,0.814814,0.783607,0.665674,0.689483,0.697448,0.710475,0.627006,0.800275
11.95,0.809581,0.780559,0.757431,0.819774,0.758319,0.764196,0.70247,0.7469,0.711835,0.729213,0.737782,0.742305,0.768893,0.800223,0.762265,0.775301,0.678446,0.770953,0.812189,0.725189,0.737501,0.703302,0.739376,0.699502,0.820497,0.80902,0.760555,0.662008,0.802896,0.760555,0.80991,0.751128,0.722344,0.700964,0.66854,0.749816,0.759333,0.768259,0.822137,0.758451,0.808412,0.826587,0.807695,0.789332,0.782277,0.787756,0.803806,0.809758,0.829371,0.848488,0.902673,0.814479,0.803727,0.849282,0.753976,0.668093,0.731486,0.711854,0.7269,0.68876,0.664582,0.78789,0.687406,0.727728,0.699482,0.665757,0.717889,0.790511,0.796258,0.834101,0.872566,0.86031,0.668244,0.722866,0.80292,0.767942,0.786787,0.693576,0.777747,0.841643,0.779172,0.763071,0.717441,0.747744,0.736569,0.812094,0.856593,0.796948,0.777246,0.837589,0.842628,0.796621,0.831271,0.68331,0.766459,0.797086,0.741742,0.724207,0.723636,0.749747,0.756048,0.680608,0.694396,0.646097,0.803013,0.772412,0.846031,0.8229,0.722178,0.865796,0.867231,0.882955,0.838843,0.81467,0.783471,0.665579,0.689386,0.697352,0.710371,0.626945,0.800038
11.96,0.810758,0.781862,0.758746,0.8209,0.75931,0.765216,0.703764,0.748084,0.713149,0.730591,0.739179,0.743685,0.770226,0.80112,0.76361,0.776615,0.679941,0.772253,0.813347,0.726622,0.738944,0.704818,0.740783,0.700988,0.821607,0.810206,0.761874,0.663461,0.804074,0.761874,0.811104,0.752522,0.723784,0.702444,0.670049,0.751167,0.760643,0.76957,0.823239,0.75978,0.809588,0.82768,0.808841,0.790593,0.783582,0.789033,0.804745,0.810913,0.830181,0.849503,0.903373,0.815639,0.804909,0.850221,0.755213,0.669572,0.732824,0.713196,0.727955,0.690109,0.666099,0.78884,0.688665,0.729124,0.700878,0.667193,0.719333,0.791765,0.797496,0.835183,0.873162,0.860972,0.66968,0.724222,0.804135,0.769258,0.787776,0.695094,0.779014,0.842691,0.780467,0.764433,0.718917,0.749095,0.737961,0.813276,0.857566,0.79818,0.778551,0.838655,0.843674,0.797848,0.832079,0.684711,0.767763,0.798294,0.743125,0.725616,0.724764,0.75106,0.757362,0.682095,0.695907,0.647666,0.804227,0.773723,0.847053,0.824021,0.723618,0.866436,0.868088,0.883498,0.83991,0.815833,0.784754,0.667005,0.690823,0.698886,0.711887,0.628667,0.800653
11.97,0.810617,0.781728,0.758612,0.820758,0.75914,0.765068,0.703658,0.747938,0.713042,0.73049,0.739066,0.743573,0.770098,0.800921,0.763489,0.776484,0.67986,0.772129,0.813208,0.726514,0.738828,0.704722,0.74067,0.700896,0.821467,0.810063,0.761756,0.663393,0.803939,0.761756,0.81096,0.752402,0.723681,0.702352,0.669974,0.751055,0.760526,0.76945,0.823085,0.759662,0.809449,0.827532,0.808694,0.790457,0.783445,0.788894,0.804542,0.810775,0.829977,0.849352,0.903218,0.815496,0.804774,0.850056,0.755081,0.669491,0.732712,0.713103,0.727794,0.690004,0.666025,0.788679,0.688582,0.729016,0.700781,0.667116,0.719235,0.79163,0.797358,0.835035,0.872957,0.860766,0.669587,0.724105,0.803993,0.769128,0.787584,0.695004,0.778889,0.842541,0.780336,0.76431,0.718818,0.748982,0.737851,0.813132,0.857415,0.798043,0.77842,0.838506,0.843523,0.79771,0.831873,0.684634,0.767643,0.798161,0.743012,0.725511,0.724603,0.75095,0.757248,0.682015,0.695817,0.647602,0.804084,0.773596,0.846904,0.823878,0.723516,0.866227,0.867919,0.883292,0.839759,0.81569,0.784619,0.666909,0.690727,0.69879,0.711783,0.628606,0.800417
11.98,0.811788,0.783025,0.759921,0.821879,0.760123,0.766082,0.704947,0.749115,0.714351,0.731863,0.740458,0.744948,0.771425,0.801809,0.764828,0.777792,0.68135,0.773423,0.81436,0.727942,0.740265,0.706232,0.742072,0.702376,0.822572,0.811243,0.763069,0.664842,0.805111,0.763069,0.812148,0.753791,0.725115,0.703827,0.671478,0.7524,0.76183,0.770756,0.824181,0.760987,0.81062,0.828619,0.809833,0.791713,0.784743,0.790166,0.805472,0.811925,0.830778,0.850363,0.903914,0.81665,0.80595,0.850988,0.756311,0.670965,0.734045,0.71444,0.72884,0.691348,0.667537,0.789622,0.689838,0.730406,0.702171,0.668548,0.720674,0.792878,0.79859,0.836111,0.873545,0.861419,0.671018,0.725456,0.805203,0.770437,0.788564,0.696516,0.780151,0.843584,0.781624,0.765667,0.720289,0.750328,0.739237,0.814308,0.858383,0.799269,0.779719,0.839567,0.844564,0.798931,0.832672,0.686031,0.768941,0.799364,0.74439,0.726914,0.725722,0.752258,0.758557,0.683497,0.697322,0.649167,0.805293,0.774901,0.847922,0.824992,0.724951,0.866858,0.86877,0.883827,0.84082,0.816848,0.785896,0.66833,0.692159,0.700319,0.713293,0.630323,0.801021
11.99,0.812301,0.783604,0.760507,0.822367,0.760527,0.766513,0.705536,0.749628,0.71495,0.732497,0.741095,0.745577,0.772022,0.802151,0.765435,0.778378,0.682052,0.774007,0.814865,0.728599,0.740923,0.706937,0.742715,0.703068,0.823052,0.81176,0.763664,0.665531,0.805627,0.763664,0.812668,0.754423,0.725779,0.704516,0.672191,0.753015,0.762421,0.771348,0.82465,0.761588,0.811134,0.829086,0.810327,0.79227,0.785322,0.79073,0.805832,0.812429,0.831073,0.850791,0.904183,0.817154,0.806468,0.851369,0.756859,0.67166,0.734653,0.715061,0.729279,0.691964,0.668255,0.790011,0.690423,0.731045,0.702816,0.669224,0.721343,0.793433,0.799135,0.836573,0.873734,0.86164,0.671684,0.726071,0.805735,0.771025,0.788954,0.697225,0.780717,0.844029,0.782201,0.766282,0.720973,0.750942,0.739873,0.814822,0.858789,0.799812,0.780301,0.840021,0.845007,0.79947,0.832966,0.686689,0.769528,0.799896,0.74502,0.727561,0.726197,0.752855,0.759153,0.684196,0.698028,0.649915,0.805823,0.775489,0.848354,0.825476,0.725616,0.867066,0.869108,0.883988,0.841273,0.817353,0.786465,0.66899,0.692824,0.701034,0.713994,0.63115,0.801201
